W5_id1	W5_id2	W5_id3	W5_id4	W5_ind1	W5_team	W5_posit	W501_01	W501_02	W502_01	W502_02	W503_01	W503_02	W504	W505_01	W505_02	W506_01	W506_02	W506_03	W506_04	W506_05	W506_06	W506_07	W506_08	W507	W508_01	W508_02	W508_03	W508_04	W508_05	W508_06	W508_07	W508_08	W508_09	W508_10	W508_11	W508_12	W508_13	W508_14	W508_15	W509_01	W509_02	W509_03	W509_04	W509_05	W509_06	W509_07	W509_08	W510_01	W510_02	W510_03	W510_04	W510_05	W510_06	W510_07	W510_08	W510_09	W511_01	W511_02	W511_03	W511_04	W511_05	W511_06	W511_07	W511_08	W511_09	W511_10	W511_11	W511_12	W511_13	W511_14	W511_15	W511_16	W511_17	W511_18	W512_01	W512_02	W513_01	W513_02	W513_03	W513_04	W513_05	W513_06	W513_07	W513_08	W513_09	W513_10	W513_11	W513_12	W513_13	W513_14	W514	W515_01	W515_02	W515_03	W515_04	W515_05	W515_06	W516_01	W516_02	W516_03	W516_04	W516_05	W516_06	W516_07	W516_08	W516_09	W516_10	W516_11	W516_12	W516_13	W516_14	W516_15	W516_16	W516_17	W516_18	W516_19	W516_20	W516_21	W516_22	W516_23	W516_24	W517_01	W517_02	W517_03	W517_04	W517_05	W517_06	W517_07	W517_08	W518	W519	W520_01	W520_02	W521	W522_01	W522_02	W522_03	W522_04	W522_05	W522_06	W522_07	W523	W524	W525	W526_01	W526_02	W526_03	W526_04	W526_05	W526_06	W527_01	W527_02	W527_03	W527_04	W527_05	W527_06	W527_07	W527_08	W528_01	W528_02	W528_03	W529_01	W529_02	W529_03	W529_04	W529_05	W529_06	W530_01	W530_02	W530_03	W530_04	W530_05	W530_06	W530_07	W530_08	W530_09	W530_10	W530_11	W530_12	W531_01	W531_02	W531_03	W531_04	W532_01	W532_02	W532_03	W532_04	W532_05	W532_06	W532_07	W533_01	W533_02	W533_03	W533_04	W534_01	W534_02	W534_03	W534_04	W534_05	W534_06	W535	W536	W537	W538_01	W538_02	W539_01	W539_02	W5_sex	W5_birthy	W5_birthm	W5_marr	W5_edu	W5_affil
5	1	801	0	2	4	1	1991	2	2006	1	1	6	903	2003	1	3	4	4	4	4	3	3	3	3	3	3	3	3	4	4	4	4	5		4	5	4	4	5		4		4		4	4		2																											3	1	1	3	1	4	1	3	2		2		2		2		5	4	4	3	4	4	4	2	3	2		2		2		2		2		2		1	3	2		2		2		2		2		2		2		2		1				1	3	1070	40	2006	1	3	6	2	2	1	5	5	4	4	5	5									4	3	4	4	3	3	4	4	4	4	4	3	3	4	4	4	4	3	4	3	4	4	4	4	4	2	4	3	4	2	3	4											1		2	40	30	10000		1	65	10	2	6	1
5	1	801	1	2	4	3	2007	2	2012	4	1	2	903	2013	5	4	4	5	4	3	4	4	4																									1	308	4	0	2	202	2	0	2	2																		1	6	1	3	2		1	3	2		2		2		2		3	4	4	3	4	4	4	3	4	1	3	2		1	3	1	3	1	3	1	3	1	3	2		2		2		2		1	3	2		2		2		4				2								2	2	2															4	4	4	4	4	4	4	3	4	3	3	3	2	4	4	4	4	4	4	4	4	2	2	3	2	2	3	3	3	3	4	3											1	2	1	40	20	-9		2	82	4	2	5	1
5	1	801	2	2	4	3	1990	12	2003	1	1	3	903	2012	7	4	4	5	4	3	4	4	4																									2																											3	1	1	3	2		2		2		2		2		2		3	3	4	2	4	3	3	1	3	1	1	2		2		1	2	2		1	3	2		2		2		2		2		2		2		2		2		1				1	3	2050	40	2002	1	2	2	1	3	3															4	4	4	4	3	2	2	4	4	4	3	4	3	3	3	4	3	3	5	4	3	4	4	4	4	2	4	5	4	3	3	4											1	2	1	40	20	6000		2	71	4	2	6	1
5	2	801	0	2	4	1	1994	1	2012	1	1	6	903	2012	1	4	4	2	3	4	4	4	3	3	4	4	4	4	4	4	4	4	4		4	4	3	3	4		3		4		4	4		2																											2	1	1	3	2		1	3	2		2		1	3	2		4	3	4	4	4	4	4	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				1	3	1070	40	2009	3	3	1	2	3	2	4	4	4	4	4	5									3	4	4	4	4	2	3	3	3	3	3	3	4	3	4	5	5	5	5	4	4	4	4	4	4	3	4	3	4	3	4	4											1		2	40	25	11985		1	68	11	2	6	2
5	2	801	1	2	4	3	2012	8	2012	8	1	1	903	2012	8	4	4	4	4	3	3	3	3																									1	306	4	0	1					2																		3	1	1	3	1	3	1	3	2		2		2		2		4	2	2	3	3	3	3	2	3	2		2		2		1	3	1	2	2		2		2		2		2		2		2		2		2		2		1				2								2	2	2															4	4	3	4	4	2	4	3	3	3	3	2	4	4	4	4	4	4	4	4	4	4	1	4	4	4	3	4	4	4	4	4											2	2	1	40	25		155	2	85	3	1	5	1
5	2	801	2	2	4	3	1994	12	2005	1	1	2	903	1994	12	3	3	3	3	4	4	4	4																									2																											3	3	1	3	2		1	3	2		2		2		2		2	4	4	4	4	4	4	1	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				1	3	2050	40	2013	1	3	2	3	2	2															3	3	3	3	3	2	3	3	3	3	3	2	4	4	4	4	4	4	4	3	4	4	3	4	4	2	4	3	3	3	3	4											1	2	1	40	15	4000		2	76	10	2	5	4
5	2	801	3	2	4	3	1996	2	2008	1	1	3	903	2012	7	4	4	3	4	4	3	3	3																									2																											3	7	1	4	1	4	1	2	2		2		2		2		13	3	3	4	4	4	4	2	2	1	2	2		2		1	3	1	3	1	3	2		2		2		2		2		2		2		2		2		1				1	3	2080	40	2007	3	2	1	2	3	4															2	3	4	3	3	2	4	3	3	3	3	3	5	4	4	4	3	3	5	4	4	4	4	4	4	4	4	2	4	3	2	4											1	2	1	40	14	5500		2	78	2	1	4	
5	2	801	4	2	4	3	1994	5	2013	1	1	3	903	2013	1	4	4	3	4	4	3	3	3																									2																											3	3	1	4	1	4	1	3	2		2		2		2		6	4	4	3	4	4	4	4	4	2		2		1	3	1	3	2		1	3	1	3	2		2		2		2		1	3	2		2		2		3				1	3	2080	40	2005	1	2	1	2	3	3															3	4	4	4	4	4	4	4	4	4	3	3	4	4	4	4	3	2	4	4	4	4	4	5	4	3	4	3	3	3	4	5											1	2	1	40	15	6000		2	75	9	1	4	
5	3	801	0	2	4	1	1995	8	2010	4	3	6	903	2005	2	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4		4	4	4	4	4		4		4		5	4		2																											3	1	1	3	1	3	1	3	2		2		2		2		3	4	4	4	4	4	4	3	3	1	3	2		1	3	1	3	1	3	1	3	1	3	2		2		2		2		2		2		2		2		1				1	3	1070	40	2004	3	3	1	2	3	1	4	4	4	4	4	4									4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	2	4	4	4	3	3	4											1		2	40	10	-9		1	70	5	2	6	1
5	3	801	1	2	4	3	1994	2	2013	1	1	3	903	1994	2	2	2	2	2	4	5	4	3																									2																											3	1	1	4	1	4	1	4	2		2		1	4	2		5	4	4	4	4	4	4	3	3	1	3	2		1	3	1	3	1	3	1	1	1	2	2		2		2		2		1	3	2		2		2		1				1	3	2080	40	2008	3	2	2	2	3	2															4	4	4	4	3	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4	5	4	4	4	4	1	4	4	4	4	3	3											1	2	1	40	10	-9		2	76	2	2	4	
5	3	801	2	2	4	3	2011	7	2012	1	1	2	903	2011	7	5	5	5	5	5	5	5	5																									2																											4	1	1	3	2		1	4	2		2		2		2		8	4	5	4	5	4	5	4	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		4				1	3	1070	40	2010	3	3	2	2	3	1															4	4	4	3	3	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	3	3	4	4	3	4	2	4	2	3	3											1	2	1	40	10	-9		2	86	3	1	6	2
5	3	801	3	2	4	3	1992	2	2012	7	1	3	903	2012	7	4	4	4	4	4	5	4	4																									2																											3	2	1	2	1	2	1	2	2		2		2		2		4	4	4	3	3	3	3	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				1	3	2080	40	2010	1	2	2	3	2	2															4	4	4	4	3	3	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	4	4	4	3	2	3											1	2	1	40	10	5500		2	73	11	2	5	2
5	4	801	0	2	4	1	1993	8	2009	1	1	6	903	1994	4	4	4	4	4	4	4	4	4	2	5	5	5	5	5	3	3	3	3		4	4	4	4	4		4		3		3	5		2																											2	3	1	4	1	4	1	4	2		2		2		2		3	4	4	4	3	4	4	4	4	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				1	3	1070	40	2004	3	3	2	3	3	1	5	4	4	4	4	4									4	4	4	4	3	3	4	4	4	4	4	4	4	4	4	4	4	4	5	4	5	5	3	4	4	1	4	4	5	2	2	4											1		2	40	3	11000		1	66	3	2	6	1
5	4	801	1	2	4	3	2012	2	2012	8	1	2	903	2012	2	4	4	4	5	4	5	4	4																									1	903	4	0	3					2																		4	1	1	3	1	3	1	3	2		2		2		2		2	4	3	2	4	4	4	3	3	2		2		2		2		1	3	2		2		2		2		2		2		2		2		2		2		4				2								1	1	1															4	4	4	4	3	3	4	4	4	5	4	4	4	4	5	5	3	3	4	5	5	4	3	4	4	2	4	3	4	3	4	4											2	2	1	40	0		140	2	86	1	2	6	1
5	4	801	2	2	4	3	2012	2	2013	2	1	2	903	2012	2	4	4	5	5	4	4	4	4																									2																											3	2	1	4	1	4	1	4	2		2		2		2		5	4	4	4	4	4	4	4	4	2		2		2		2		1	4	2		2		2		2		2		2		2		2		2		2		4				1	3	1160	40	2012	2	3	1	2	3	1															4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	2	4	4	4	2	2	3											1	2	1	40	3		140	2	89	3	1	6	1
5	4	801	3	2	4	3	2012	6	2013	1	1	2	903	2012	6	4	3	4	4	4	4	4	4																									1	903	1	0	3					2																		2	1	1	2	2		1	3	2		2		2		2		2	3	4	3	4	4	3	2	2	2		2		2		2		1	4	2		2		2		2		2		2		1	3	2		2		2		1				1	3	2050	40	2013	1	3	4	2	2	1															4	4	4	5	4	3	5	4	4	4	4	4	5	4	4	4	3	3	4	4	4	4	3	4	4	3	4	3	4	2	3	4											2	2	1	40	2		140	2	87	3	1	6	3
5	4	801	4	2	4	3	2012	3	2013	1	1	2	903	2012	3	4	3	4	3	3	2	3	4																									1	903	1	3	1					2																		3	1	1	3	2		1	3	2		2		2		2		2	4	4	3	4	2	3	2	2	2		2		2		1	3	2		2		2		2		2		2		2		1	3	2		2		2		1				1	3	2050	40	2013	1	3	4	2	2	1															4	4	4	4	2	3	4	4	3	3	3	2	3	4	4	2	5	5	4	5	4	3	3	4	3	3	4	3	3	3	4	4											1	2	1	40	8		140	2	86	6	1	6	4
5	4	801	5	2	4	3	2012	6	2013	1	1	2	903	2012	6	4	4	4	4	4	4	4	4																									1	303	2	0	1	301	1	10	1	2																		1	1	1	3	1	3	1	3	2		2		2		2		12	4	4	4	4	4	4	3	3	2		2		1	3	2		1	3	2		2		2		2		2		2		1	4	2		2		2		4				2								1	1	1															4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	3	4	3	3	3											2	2	1	40	4		140	2	87	2	1	5	1
7	0	201	0	2	1	1	1996	2	2006	1	2	5	203	2007	9	4	3	4	4	4	3	3	4	3	3	3	2	3	3	4	3	3	3		4	4	3	3	4		5		4		4	3		2																											4	1	1	3	2		1	2	1	2	2		2		2		3	3	3	3	4	4	4	2	3	2		2		2		2		2		2		1	2	1	2	2		2		2		2		2		2		2		4				2								2	2	2	4	4	4	3	3	2									3	4	4	3	3	3	3	3	3	4	3	3	3	3	3	4	3	3	3	4	3	3	4	3	3	4	4	3	3	3	3	4											1		1	40	20	10000		1	72	1	2	6	1
7	0	201	1	2	1	3	2007	6	2010	6	2	3	202	2012	7	2	2	5	2	2	2	2	3																									2																											3	1	1	3	1	3	1	3	1	3	2		2		2		13	3	3	3	4	2	4	2	2	2		2		2		2		1	3	1	3	1	3	1	3	2		2		2		2		2		2		2		4				2								2	2	1															4	4	4	2	4	3	5	3	2	2	2	2	2	3	3	4	3	4	4	4	4	4	3	5	4	2	4	4	4	2	4	3											1	2	1	40	15	5800		1	81	7	1	6	1
7	0	201	2	2	1	3	2011	1	2011	1	2	2	202	2013	1	4	3	3	2	4	5	4	5																									2																											3	1	1	3	2		1	3	2		2		2		2		2	4	3	5	4	4	4	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				1	3	1040	30	2009	1	2	5	1	2	3															4	5	5	2	3	4	5	4	3	4	4	3	4	4	5	4	4	4	3	4	4	4	3	4	4	3	4	4	4	2	2	4											1	2	1	40	10	5000		2	87	2	1	6	1
7	0	201	3	2	1	3	2007	1	2010	1	2	3	202	2013	1	4	4	4	4	4	4	3	4																									2																											3	1	1	3	1	3	1	3	1	3	2		2		2		3	3	3	3	4	4	4	4	4	2		2		2		2		2		1	4	2		2		2		2		2		2		2		2		2		1				2								2	2	3															3	3	3	2	2	3	3	3	3	3	3	2	3	3	3	4	4	4	4	4	4	4	4	4	4	2	4	5	4	3	3	3											1	2	1	40	20	6000		1	82	7	2	6	2
7	0	311	0	2	1	1	1998	1	2005	2	2	5	301	2008	9	4	4	4	3	3	3	4	4	3	4	4	5	3	4	4	3	3	4		4	4	4	4	5		5		4		5	4		2																											4	1	1	4	1	4	1	4	1	4	2		2		2		13	5	4	4	4	4	4	4	4	2		2		2		2		2		1	3	1	3	1	3	2		2		2		2		2		2		2		3				2								4	3	1	5	5	4	5	5	5									4	4	4	4	4	4	5	4	4	4	3	4	5	5	5	4	3	3	4	3	3	4	4	5	4	1	4	5	5	2	3	4											1		1	40	20	9000		1	71	11	2	6	1
7	0	311	1	2	1	3	1999	4	2010	12	2	4	301	2011	12	3	3	3	3	3	3	3	3																									2																											5	2	1	3	1	3	1	3	1	3	2		2		2		2	2	1	2	2	2	2	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								2	4	2															2	3	3	2	1	3	3	3	3	3	3	2	3	4	3	3	3	3	3	3	3	3	3	4	3	2	4	3	4	3	4	4											1	2	1	40	20	8000		2	74	10	2	6	2
7	0	311	2	2	1	3	2006	7	2009	7	2	3	301	2007	9	4	4	4	3	3	3	4	4																									2																											4	5	2		2		1	2	1	3	2		2		2		1	4	3	4	4	3	3	3	3	2		2		2		2		2		2		1	3	2		2		2		2		2		2		2		2		3				2								4	4	1															4	4	5	3	4	4	4	4	4	3	3	3	4	4	4	5	4	4	3	3	4	4	3	4	4	2	5	4	4	3	3	3											1	2	1	40	12	6000		1	78	7	2	6	2
7	0	311	3	2	1	3	2007	6	2010	6	2	3	301	2009	1	3	4	3	3	3	4	3	4																									2																											2	1	2		2		1	3	2		2		2		2		1	4	4	3	4	4	4	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		4				2								1	2	4															4	4	5	3	3	3	4	3	3	3	3	2	4	4	4	4	4	4	4	4	3	4	4	4	4	2	4	4	4	3	3	2											1	2	1	40	5	6000		1	80	10	2	6	2
7	0	311	4	2	1	3	2009	12	2013	1	2	3	301	2012	8	4	5	5	4	4	4	3	5																									2																											4	4	2		2		1	1	1	2	2		2		2		1	2	4	3	4	2	3	3	4	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								3	3	1															4	4	5	2	2	2	4	3	4	2	2	1	4	5	5	5	5	4	5	5	4	5	5	5	5	1	5	2	4	4	4	5											1	2	1	40	0	5900		1	81	12	1	6	3
7	0	311	5	2	1	3	2001	12	2012	1	2	4	301	2012	7	3	3	4	3	4	4	3	4																									2																											4	3	2		2		1	3	1	3	2		2		2		1	4	4	4	4	4	4	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		4				2								2	3	2															4	3	4	3	4	4	4	3	4	4	4	3	4	4	4	4	4	3	4	4	4	4	4	4	4	2	4	4	4	2	2	4											1	2	1	40	12	8000		1	76	11	2	6	1
7	0	311	6	2	1	3	1999	9	2007	1	2	5	301	2008	1	3	3	5	3	4	3	4	4																									2																											3	1	2		2		1	1	1	2	2		2		2		12	4	4	4	4	3	3	4	4	2		2		2		2		2		1	3	1	2	1	2	2		2		2		2		2		2		2		1				1	3	2069	40	2003	3	2	2	3	2	2															3	3	3	3	3	3	4	4	3	3	2	3	4	4	4	4	4	4	4	4	4	4	4	4	4	2	3	4	4	2	2	3											1	2	1	40	15	8600		1	73	2	2	6	1
7	0	311	7	2	1	3	2009	12	2009	12	2	2	301	2012	1	2	3	3	3	3	3	3	3																									2																											3	1	1	3	2		1	3	2		2		2		2		11	5	5	3	5	4	4	1	1	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								5	3	3															4	4	4	3	3	3	4	2	3	4	1	2	3	4	4	5	3	4	5	4	5	4	4	4	4	4	3	3	2	3	4	4											1	2	1	40	6	5000		2	86	3	2	6	1
7	0	312	0	2	1	1	1997	2	2012	1	2	5	305	2012	1	5	5	5	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5		5	5	5	5	5		5		5		5	5		2																											4	1	2		2		1	4	1	4	2		2		2		1	5	5	5	5	5	5	4	4	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		4				2								2	2	1	5	5	5	5	5	5									5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	1	5	5	5	5	5	5	5	1	5	5	5	1	1	5											1		1	40	20	-9		1	70	8	2	6	1
7	0	312	1	2	1	3	1992	1	2006	2	2	5	305	2008	9	2	3	4	2	4	4	4	4																									2																											2	1	2		2		1	3	1	3	2		2		2		1	2	2	3	5	4	3	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		3				2								3	2	1															4	4	4	4	4	3	4	4	4	3	4	3	4	4	4	4	4	4	4	4	4	5	5	5	5	1	5	4	4	2	1	2											1	2	1	40	20	9200		1	73	3	2	7	2
7	0	312	2	2	1	3	2000	8	2011	7	1	4	305	2012	1	4	4	4	4	4	4	4	4																									2																											4	3	1	3	1	2	1	3	1	2	2		2		2		2	4	3	4	4	3	3	3	4	2		2		2		2		2		2		1	2	1	2	2		2		2		2		2		2		2		4				1	3	1040	30	2008	3	3	2	2	2	1															4	4	4	3	3	3	3	3	4	3	3	3	3	4	4	4	3	4	4	4	4	4	4	4	4	2	4	3	4	3	3	4											1	2	1	40	11	8000		1	75	10	2	6	6
7	0	312	3	2	1	3	2010	4	2010	4	3	3	305	2010	4	4	4	3	3	3	3	3	3																									1	305	4	0	3					2																		2	5	2		1	2	1	2	2		2		2		2		4	4	4	3	4	4	4	2	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								4	4	2															3	3	4	4	2	2	3	3	3	3	3	3	3	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3											2	2	2	40	5	-9		2	82	5	1	6	2
7	0	312	4	2	1	3	2007	1	2009	1	1	3	305	2007	1	4	4	2	2	3	3	2	2																									1	305	1	0	1					2																		3	1	2		2		1	2	2		2		2		2		1	2	2	4	4	3	3	3	3	2		2		2		2		2		1	3	2		2		2		2		2		2		2		2		2		1				2								2	3	2															4	2	2	2	1	1	4	2	2	2	2	2	2	2	4	5	4	4	4	3	3	4	1	3	4	4	4	2	3	5	1	2											2	2	1	40	30	-9		2	80	11	2	7	7
7	0	321	0	2	1	1	1997	1	2012	1	2	5	302	2013	8	4	4	4	3	4	4	3	4	3	3	3	4	3	3	3	4	3	3		3	3	4	4	3		4		4		3	3		2																											3	3	2		2		1	3	1	3	2		2		2		1	4	4	3	4	4	3	2	2	2		2		2		2		2		1	4	2		2		2		2		2		2		2		2		2		1				2								2	2	2	4	3	4	4	4	4									3	3	4	3	3	4	4	4	3	3	3	3	4	4	4	4	4	4	4	3	4	4	4	4	4	2	4	3	4	3	2	3											1		1	40	10	9000		1	71	1	2	6	1
7	0	331	0	2	1	1	1992	2	2010	1	2	5	303	2012	1	4	4	4	4	3	3	4	4	5	5	5	4	3	4	4	4	4	3		4	3	4	4	5		4		4		5	4		2																											4	1	1	4	2		1	2	2		2		2		2		3	4	4	4	3	3	4	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		3				2								2	2	1	4	4	4	4	4	4									4	4	4	3	4	4	4	4	3	4	4	4	4	3	4	3	3	3	4	4	4	4	3	4	3	4	4	3	4	3	3	3											1		2	40	25	10000		1	66	5	2	7	1
7	0	331	1	2	1	3	2007	6	2010	6	2	3	303	2010	1	4	4	3	3	4	4	4	4																									2																											4	1	1	3	1	3	1	3	2		2		2		2		5	4	4	3	4	4	4	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		3				2								1	2	2															4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	4	5	3	4	4	4	4	4	3	4	4	4	3	3	3											1	2	1	40	3	6000		1	81	7	2	6	2
7	0	331	2	2	1	3	2007	12	2012	1	2	3	303	2011	1	4	4	4	4	4	4	4	4																									2																											5	2	2		1	4	1	3	1	3	2		2		2		3	5	5	3	2	4	4	4	4	2		2		2		2		2		2		1	4	2		2		2		2		2		2		2		2		3				2								3	2	2															4	4	4	4	4	4	4	4	4	4	4	2	4	4	4	5	3	2	3	4	4	4	4	4	4	3	4	3	3	3	3	3											1	2	1	40	12	5000		2	84	2	1	6	2
7	0	331	3	2	1	3	2008	12	2012	12	2	3	303	2012	7	3	3	3	3	3	3	3	3																									2																											3	1	1	1	2		1	1	2		2		2		2		3	3	3	2	2	2	3	2	2	2		2		2		2		1	2	1	3	2		1	2	2		2		2		2		2		2		2		1				2								3	3	4															3	3	4	3	3	4	5	3	1	3	3	3	5	4	4	4	5	5	5	4	5	3	2	4	3	5	3	1	3	4	4	5											1	2	1	40	10	5000		2	86	2	1	6	1
7	0	331	4	2	1	3	2008	2	2008	2	2	2	303	2010	8	4	5	4	3	4	3	3	4																									1	9901	1	0	2					2																		2	2	1	2	2		1	2	2		2		2		2		4	3	3	4	4	3	4	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		4				1	3	1070	40	2009	3	3	4	2	1	2															4	4	3	3	3	3	4	4	4	3	3	3	3	4	3	4	3	4	4	4	4	3	4	4	3	4	3	3	3	3	4	4											2	2	1	40	20	3500		2	81	7	1	6	7
7	0	501	0	2	1	1	1994	3	2010	1	1	5	602	2013	6	5	5	5	5	4	4	4	4	6	4	4	4	3	4	4	4	4	4		4	4	4	4	4		4		4		4	3		2																											2	5	1	3	2		1	2	1	2	2		2		2		3	4	4	5	4	4	4	2	2	2		2		2		2		2		2		1	3	1	4	2		2		2		2		2		2		2		1				2								2	2	1	5	4	4	5	4	4									5	4	4	4	4	4	5	4	4	4	3	2	3	4	4	5	5	4	4	5	5	5	5	5	5	1	5	5	5	3	4	4											1		1	40	10	-9		1	67	2	2	6	2
7	0	501	1	2	1	3	2007	6	2009	6	2	3	602	2009	8	1	1	1	1	1	1	1	1																									2																											2	2	1	3	1	3	1	3	1	3	2		2		2		13	5	5	5	5	5	5	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		4				2								2	2	2															4	4	3	3	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4											1	2	1	40	10	-9		1	81	10	2	6	1
7	0	501	2	2	1	3	2007	6	2010	6	2	3	602	2011	1	2	4	4	4	4	4	4	4																									2																											4	1	1	3	1	3	1	3	1	2	2		2		2		2	2	3	3	3	4	3	2	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								1	2	3															4	4	3	3	4	3	4	4	4	2	3	2	4	4	4	5	4	4	3	4	3	4	4	4	4	2	4	4	4	2	2	3											1	2	1	40	10	6000		1	80	11	1	6	1
7	0	501	3	2	1	3	2009	12	2012	12	2	3	602	2012	1	4	4	3	3	4	3	3	3																									2																											3	4	1	2	2		1	1	1	1	2		2		2		2	3	3	2	4	2	3	3	3	2		2		2		2		1	2	1	3	1	2	1	2	2		2		2		2		2		2		2		1				1	3	1040	30	2008	3	2	2	1	2	1															4	3	4	3	2	1	3	3	3	4	3	2	4	4	4	4	4	3	3	4	4	4	4	4	4	3	4	4	4	2	3	3											1	2	1	40	10	5500		1	83	6	1	6	2
7	0	501	4	2	1	3	2011	7	2011	7	2	2	602	2013	8	3	4	5	3	3	3	3	3																									2																											4	1	1	3	2		1	3	1	3	2		2		2		13	4	4	3	4	4	4	4	3	2		2		2		2		1	4	1	4	1	3	2		2		2		2		2		2		2		2		4				2								1	3	3															3	2	2	4	4	4	4	3	4	4	3	3	4	4	5	5	3	4	4	4	4	4	4	4	4	2	5	4	4	2	3	2											1	2	1	40	15	5000		1	83	6	1	6	1
7	1	801	0	2	4	1	1979	2	2010	1	1	6	903	2001	1	2	2	5	3	5	5	4	4	3	5	5	5	4	4	4	4	4	4		4	3	3	4	5		5		4		4	4		2																											3	2	1	4	2		1	4	1	4	2		2		2		5	5	5	3	5	5	3	2	2	2		2		2		2		1	4	1	4	1	4	1	4	2		2		2		2		2		2		2		4				1	3	2062	40	2003	3	4	2	2	1	2	5	5	5	5	5	5									5	5	5	5	5	4	5	4	4	5	5	4	3	5	5	5	3	2	5	4	5	4	4	4	4	2	5	5	3	3	2	2											1		1	40	8	12214		1	61	2	2	4	
7	1	801	1	2	4	3	2006	3	2006	3	2	2	903	2013	7	3	3	3	3	4	4	4	4																									2																											4	4	1	3	2		1	4	1	4	2		2		2		2	3	3	3	3	3	3	4	4	2		2		2		2		2		1	3	1	3	1	4	2		2		2		2		2		2		2		4				2								2	2	1															4	4	4	3	3	4	4	4	4	3	3	3	4	4	4	4	4	4	4	4	4	4	4	4	4	2	4	4	4	2	2	2											1	2	1	40	9	2280		2	81	6	2	6	3
7	1	801	2	2	4	3	2011	12	2011	12	2	2	903	2011	12	4	4	4	4	4	4	4	4																									2																											4	3	1	3	2		1	3	1	3	2		2		2		3	4	4	4	4	4	4	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		4				2								2	2	3															4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4											1	2	1	40	12	4500		2	86	5	1	6	4
7	1	801	3	2	4	3	2002	10	2013	8	2	3	903	2005	4	3	4	4	3	3	4	3	4																									1	306	4	0	2					2																		1	1	2		1	4	1	4	2		2		2		2		2	4	3	4	4	4	4	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		3				1	3	1070	40	2009	1	2	1	3	3	1															3	3	3	4	3	3	4	3	4	4	3	3	3	4	4	3	4	4	4	3	4	4	4	4	4	3	4	3	4	4	5	5											1	2	1	40	12	5000		2	76	2	1	5	3
7	1	801	4	2	4	3	2011	1	2011	1	2	2	903	2011	1	4	3	5	3	3	4	3	4																									2																											4	4	1	4	2		1	4	1	3	2		2		2		2	4	3	2	4	4	3	2	2	2		2		2		2		2		1	4	1	3	2		2		2		2		2		2		2		2		4				1	3	1160	40	2012	2	4	2	2	2	2															4	4	4	4	3	4	5	4	4	3	3	3	4	3	5	4	3	3	4	4	4	4	3	4	4	2	4	4	4	2	2	3											1	2	1	40	15	5000		2	87	10	1	6	4
7	1	801	5	2	4	3	2011	12	2011	12	2	2	903	2013	8	4	4	4	4	4	4	4	5																									2																											5	1	1	3	2		1	2	1	2	2		2		2		8	4	4	2	4	4	4	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		4				1	3	1160	40	2012	3	2	4	1	2	4															4	4	4	3	3	3	4	4	3	3	3	3	5	5	5	5	4	4	4	4	4	3	4	4	3	2	3	3	4	3	3	3											1	2	1	40	15	4600		1	84	10	1	6	2
